,zillow_zip,zillow_month_day,zillow_rent_value_index,zillow_month
361,11242,4/30/2015,1875.5,2015-04
2761,11242,4/30/2016,2133.7,2016-04
5161,11242,4/30/2017,2203.9,2017-04
7561,11242,4/30/2018,2213.3,2018-04
9961,11242,4/30/2019,2312.5,2019-04
12361,11242,4/30/2020,2428.9,2020-04
14761,11242,4/30/2021,2148.7,2021-04
17161,11242,4/30/2022,2524.5,2022-04
561,11242,5/31/2015,1930.0,2015-05
2961,11242,5/31/2016,2166.2,2016-05
5361,11242,5/31/2017,2189.1,2017-05
7761,11242,5/31/2018,2226.1,2018-05
10161,11242,5/31/2019,2334.8,2019-05
12561,11242,5/31/2020,2428.5,2020-05
14961,11242,5/31/2021,2212.2,2021-05
17361,11242,5/31/2022,2669.3,2022-05
761,11242,6/30/2015,1965.3,2015-06
3161,11242,6/30/2016,2158.7,2016-06
5561,11242,6/30/2017,2165.8,2017-06
7961,11242,6/30/2018,2254.6,2018-06
10361,11242,6/30/2019,2338.3,2019-06
12761,11242,6/30/2020,2414.3,2020-06
15161,11242,6/30/2021,2277.9,2021-06
17561,11242,6/30/2022,2815.0,2022-06
961,11242,7/31/2015,2024.6,2015-07
3361,11242,7/31/2016,2161.3,2016-07
5761,11242,7/31/2017,2143.1,2017-07
8161,11242,7/31/2018,2254.2,2018-07
10561,11242,7/31/2019,2370.7,2019-07
12961,11242,7/31/2020,2401.9,2020-07
15361,11242,7/31/2021,2365.3,2021-07
17761,11242,7/31/2022,2932.6,2022-07
1161,11242,8/31/2015,2028.3,2015-08
3561,11242,8/31/2016,2160.9,2016-08
5961,11242,8/31/2017,2185.0,2017-08
8361,11242,8/31/2018,2268.3,2018-08
10761,11242,8/31/2019,2379.0,2019-08
13161,11242,8/31/2020,2355.1,2020-08
15561,11242,8/31/2021,2396.5,2021-08
17961,11242,8/31/2022,2951.0,2022-08
1361,11242,9/30/2015,2061.0,2015-09
3761,11242,9/30/2016,2149.0,2016-09
6161,11242,9/30/2017,2221.1,2017-09
8561,11242,9/30/2018,2260.4,2018-09
10961,11242,9/30/2019,2377.7,2019-09
13361,11242,9/30/2020,2317.9,2020-09
15761,11242,9/30/2021,2413.2,2021-09
18161,11242,9/30/2022,2977.6,2022-09
2162,11243,1/31/2016,2039.6,2016-01
4562,11243,1/31/2017,2193.4,2017-01
6962,11243,1/31/2018,2197.6,2018-01
9362,11243,1/31/2019,2290.6,2019-01
11762,11243,1/31/2020,2392.4,2020-01
14162,11243,1/31/2021,2226.0,2021-01
16562,11243,1/31/2022,2516.8,2022-01
18962,11243,1/31/2023,2850.7,2023-01
1562,11243,10/31/2015,2068.3,2015-10
3962,11243,10/31/2016,2140.1,2016-10
6362,11243,10/31/2017,2226.7,2017-10
8762,11243,10/31/2018,2268.8,2018-10
11162,11243,10/31/2019,2367.6,2019-10
13562,11243,10/31/2020,2260.9,2020-10
15962,11243,10/31/2021,2450.0,2021-10
18362,11243,10/31/2022,2978.7,2022-10
1762,11243,11/30/2015,2070.1,2015-11
4162,11243,11/30/2016,2158.1,2016-11
6562,11243,11/30/2017,2218.7,2017-11
8962,11243,11/30/2018,2298.7,2018-11
11362,11243,11/30/2019,2351.9,2019-11
13762,11243,11/30/2020,2233.6,2020-11
16162,11243,11/30/2021,2456.4,2021-11
18562,11243,11/30/2022,2965.6,2022-11
1962,11243,12/31/2015,2051.9,2015-12
4362,11243,12/31/2016,2185.5,2016-12
6762,11243,12/31/2017,2202.5,2017-12
9162,11243,12/31/2018,2275.6,2018-12
11562,11243,12/31/2019,2381.2,2019-12
13962,11243,12/31/2020,2211.9,2020-12
16362,11243,12/31/2021,2512.3,2021-12
18762,11243,12/31/2022,2903.3,2022-12
4762,11243,2/28/2017,2171.7,2017-02
7162,11243,2/28/2018,2188.4,2018-02
9562,11243,2/28/2019,2270.7,2019-02
14362,11243,2/28/2021,2197.4,2021-02
16762,11243,2/28/2022,2516.9,2022-02
2362,11243,2/29/2016,2041.0,2016-02
11962,11243,2/29/2020,2435.2,2020-02
162,11243,3/31/2015,1905.9,2015-03
2562,11243,3/31/2016,2100.7,2016-03
4962,11243,3/31/2017,2168.4,2017-03
7362,11243,3/31/2018,2194.5,2018-03
9762,11243,3/31/2019,2322.8,2019-03
12162,11243,3/31/2020,2417.6,2020-03
14562,11243,3/31/2021,2191.4,2021-03
16962,11243,3/31/2022,2488.4,2022-03
362,11243,4/30/2015,1875.5,2015-04
2762,11243,4/30/2016,2133.7,2016-04
5162,11243,4/30/2017,2203.9,2017-04
7562,11243,4/30/2018,2213.3,2018-04
9962,11243,4/30/2019,2312.5,2019-04
12362,11243,4/30/2020,2428.9,2020-04
14762,11243,4/30/2021,2148.7,2021-04
17162,11243,4/30/2022,2524.5,2022-04
562,11243,5/31/2015,1930.0,2015-05
2962,11243,5/31/2016,2166.2,2016-05
5362,11243,5/31/2017,2189.1,2017-05
7762,11243,5/31/2018,2226.1,2018-05
10162,11243,5/31/2019,2334.8,2019-05
12562,11243,5/31/2020,2428.5,2020-05
14962,11243,5/31/2021,2212.2,2021-05
17362,11243,5/31/2022,2669.3,2022-05
762,11243,6/30/2015,1965.3,2015-06
3162,11243,6/30/2016,2158.7,2016-06
5562,11243,6/30/2017,2165.8,2017-06
7962,11243,6/30/2018,2254.6,2018-06
10362,11243,6/30/2019,2338.3,2019-06
12762,11243,6/30/2020,2414.3,2020-06
15162,11243,6/30/2021,2277.9,2021-06
17562,11243,6/30/2022,2815.0,2022-06
962,11243,7/31/2015,2024.6,2015-07
3362,11243,7/31/2016,2161.3,2016-07
5762,11243,7/31/2017,2143.1,2017-07
8162,11243,7/31/2018,2254.2,2018-07
10562,11243,7/31/2019,2370.7,2019-07
12962,11243,7/31/2020,2401.9,2020-07
15362,11243,7/31/2021,2365.3,2021-07
17762,11243,7/31/2022,2932.6,2022-07
1162,11243,8/31/2015,2028.3,2015-08
3562,11243,8/31/2016,2160.9,2016-08
5962,11243,8/31/2017,2185.0,2017-08
8362,11243,8/31/2018,2268.3,2018-08
10762,11243,8/31/2019,2379.0,2019-08
13162,11243,8/31/2020,2355.1,2020-08
15562,11243,8/31/2021,2396.5,2021-08
17962,11243,8/31/2022,2951.0,2022-08
1362,11243,9/30/2015,2061.0,2015-09
3762,11243,9/30/2016,2149.0,2016-09
6162,11243,9/30/2017,2221.1,2017-09
8562,11243,9/30/2018,2260.4,2018-09
10962,11243,9/30/2019,2377.7,2019-09
13362,11243,9/30/2020,2317.9,2020-09
15762,11243,9/30/2021,2413.2,2021-09
18162,11243,9/30/2022,2977.6,2022-09
2096,11249,1/31/2016,3445.167607,2016-01
4496,11249,1/31/2017,3496.4208329999997,2017-01
6896,11249,1/31/2018,3454.254869,2018-01
9296,11249,1/31/2019,3416.541158,2019-01
11696,11249,1/31/2020,3758.2708479999997,2020-01
14096,11249,1/31/2021,3607.365026,2021-01
16496,11249,1/31/2022,4347.38377,2022-01
18896,11249,1/31/2023,4676.790660000001,2023-01
1496,11249,10/31/2015,3554.472496,2015-10
3896,11249,10/31/2016,3452.614531,2016-10
6296,11249,10/31/2017,3563.4158450000004,2017-10
8696,11249,10/31/2018,3485.5707090000005,2018-10
11096,11249,10/31/2019,3745.853901,2019-10
13496,11249,10/31/2020,3544.0976960000003,2020-10
15896,11249,10/31/2021,4230.110817,2021-10
18296,11249,10/31/2022,4773.283676,2022-10
1696,11249,11/30/2015,3514.93059,2015-11
4096,11249,11/30/2016,3448.790374,2016-11
6496,11249,11/30/2017,3510.6405590000004,2017-11
8896,11249,11/30/2018,3431.166999,2018-11
11296,11249,11/30/2019,3735.427196,2019-11
13696,11249,11/30/2020,3561.978981,2020-11
16096,11249,11/30/2021,4299.7884460000005,2021-11
18496,11249,11/30/2022,4756.691482,2022-11
1896,11249,12/31/2015,3438.116085,2015-12
4296,11249,12/31/2016,3508.8119130000005,2016-12
6696,11249,12/31/2017,3454.776467,2017-12
9096,11249,12/31/2018,3404.184588,2018-12
11496,11249,12/31/2019,3744.8411090000004,2019-12
13896,11249,12/31/2020,3607.760312,2020-12
16296,11249,12/31/2021,4279.550317,2021-12
18696,11249,12/31/2022,4726.198801,2022-12
4696,11249,2/28/2017,3489.5072549999995,2017-02
7096,11249,2/28/2018,3475.431047,2018-02
9496,11249,2/28/2019,3459.034571,2019-02
14296,11249,2/28/2021,3612.938515,2021-02
16696,11249,2/28/2022,4391.022015,2022-02
2296,11249,2/29/2016,3423.180009,2016-02
11896,11249,2/29/2020,3768.1072689999996,2020-02
96,11249,3/31/2015,3423.298179,2015-03
2496,11249,3/31/2016,3467.996326,2016-03
4896,11249,3/31/2017,3476.979132,2017-03
7296,11249,3/31/2018,3503.309804,2018-03
9696,11249,3/31/2019,3511.114583,2019-03
12096,11249,3/31/2020,3774.247504,2020-03
14496,11249,3/31/2021,3576.3988280000003,2021-03
16896,11249,3/31/2022,4500.795948,2022-03
296,11249,4/30/2015,3437.9559979999995,2015-04
2696,11249,4/30/2016,3459.69704,2016-04
5096,11249,4/30/2017,3492.353903,2017-04
7496,11249,4/30/2018,3478.5545520000005,2018-04
9896,11249,4/30/2019,3548.2168409999995,2019-04
12296,11249,4/30/2020,3766.1365840000003,2020-04
14696,11249,4/30/2021,3625.794725,2021-04
17096,11249,4/30/2022,4562.350659000001,2022-04
496,11249,5/31/2015,3467.496536,2015-05
2896,11249,5/31/2016,3478.761822,2016-05
5296,11249,5/31/2017,3531.5686,2017-05
7696,11249,5/31/2018,3491.862158,2018-05
10096,11249,5/31/2019,3599.3715399999996,2019-05
12496,11249,5/31/2020,3742.708067,2020-05
14896,11249,5/31/2021,3661.104539,2021-05
17296,11249,5/31/2022,4670.306325,2022-05
696,11249,6/30/2015,3507.0589219999997,2015-06
3096,11249,6/30/2016,3491.1730469999998,2016-06
5496,11249,6/30/2017,3534.8497420000003,2017-06
7896,11249,6/30/2018,3483.625934,2018-06
10296,11249,6/30/2019,3665.263455,2019-06
12696,11249,6/30/2020,3682.284844,2020-06
15096,11249,6/30/2021,3750.926165,2021-06
17496,11249,6/30/2022,4729.198325,2022-06
896,11249,7/31/2015,3498.097877,2015-07
3296,11249,7/31/2016,3495.119323,2016-07
5696,11249,7/31/2017,3553.341389,2017-07
8096,11249,7/31/2018,3481.8571490000004,2018-07
10496,11249,7/31/2019,3698.2156549999995,2019-07
12896,11249,7/31/2020,3656.07314,2020-07
15296,11249,7/31/2021,3856.287344,2021-07
17696,11249,7/31/2022,4816.019642,2022-07
1096,11249,8/31/2015,3543.8079880000005,2015-08
3496,11249,8/31/2016,3495.2736950000003,2016-08
5896,11249,8/31/2017,3535.136301,2017-08
8296,11249,8/31/2018,3504.3238189999997,2018-08
10696,11249,8/31/2019,3731.0023969999997,2019-08
13096,11249,8/31/2020,3608.4473840000005,2020-08
15496,11249,8/31/2021,3994.413118,2021-08
17896,11249,8/31/2022,4752.904245000001,2022-08
1296,11249,9/30/2015,3544.8806630000004,2015-09
3696,11249,9/30/2016,3445.95089,2016-09
6096,11249,9/30/2017,3554.93131,2017-09
8496,11249,9/30/2018,3500.8344460000003,2018-09
10896,11249,9/30/2019,3746.555579,2019-09
13296,11249,9/30/2020,3571.754489,2020-09
15696,11249,9/30/2021,4148.695402,2021-09
18096,11249,9/30/2022,4755.240745,2022-09
2163,11251,1/31/2016,2039.6,2016-01
4563,11251,1/31/2017,2193.4,2017-01
6963,11251,1/31/2018,2197.6,2018-01
9363,11251,1/31/2019,2290.6,2019-01
11763,11251,1/31/2020,2392.4,2020-01
14163,11251,1/31/2021,2226.0,2021-01
16563,11251,1/31/2022,2516.8,2022-01
18963,11251,1/31/2023,2850.7,2023-01
1563,11251,10/31/2015,2068.3,2015-10
3963,11251,10/31/2016,2140.1,2016-10
6363,11251,10/31/2017,2226.7,2017-10
8763,11251,10/31/2018,2268.8,2018-10
11163,11251,10/31/2019,2367.6,2019-10
13563,11251,10/31/2020,2260.9,2020-10
15963,11251,10/31/2021,2450.0,2021-10
18363,11251,10/31/2022,2978.7,2022-10
1763,11251,11/30/2015,2070.1,2015-11
4163,11251,11/30/2016,2158.1,2016-11
6563,11251,11/30/2017,2218.7,2017-11
8963,11251,11/30/2018,2298.7,2018-11
11363,11251,11/30/2019,2351.9,2019-11
13763,11251,11/30/2020,2233.6,2020-11
16163,11251,11/30/2021,2456.4,2021-11
18563,11251,11/30/2022,2965.6,2022-11
1963,11251,12/31/2015,2051.9,2015-12
4363,11251,12/31/2016,2185.5,2016-12
6763,11251,12/31/2017,2202.5,2017-12
9163,11251,12/31/2018,2275.6,2018-12
11563,11251,12/31/2019,2381.2,2019-12
13963,11251,12/31/2020,2211.9,2020-12
16363,11251,12/31/2021,2512.3,2021-12
18763,11251,12/31/2022,2903.3,2022-12
4763,11251,2/28/2017,2171.7,2017-02
7163,11251,2/28/2018,2188.4,2018-02
9563,11251,2/28/2019,2270.7,2019-02
14363,11251,2/28/2021,2197.4,2021-02
16763,11251,2/28/2022,2516.9,2022-02
2363,11251,2/29/2016,2041.0,2016-02
11963,11251,2/29/2020,2435.2,2020-02
163,11251,3/31/2015,1905.9,2015-03
2563,11251,3/31/2016,2100.7,2016-03
4963,11251,3/31/2017,2168.4,2017-03
7363,11251,3/31/2018,2194.5,2018-03
9763,11251,3/31/2019,2322.8,2019-03
12163,11251,3/31/2020,2417.6,2020-03
14563,11251,3/31/2021,2191.4,2021-03
16963,11251,3/31/2022,2488.4,2022-03
363,11251,4/30/2015,1875.5,2015-04
2763,11251,4/30/2016,2133.7,2016-04
5163,11251,4/30/2017,2203.9,2017-04
7563,11251,4/30/2018,2213.3,2018-04
9963,11251,4/30/2019,2312.5,2019-04
12363,11251,4/30/2020,2428.9,2020-04
14763,11251,4/30/2021,2148.7,2021-04
17163,11251,4/30/2022,2524.5,2022-04
563,11251,5/31/2015,1930.0,2015-05
2963,11251,5/31/2016,2166.2,2016-05
5363,11251,5/31/2017,2189.1,2017-05
7763,11251,5/31/2018,2226.1,2018-05
10163,11251,5/31/2019,2334.8,2019-05
12563,11251,5/31/2020,2428.5,2020-05
14963,11251,5/31/2021,2212.2,2021-05
17363,11251,5/31/2022,2669.3,2022-05
763,11251,6/30/2015,1965.3,2015-06
3163,11251,6/30/2016,2158.7,2016-06
5563,11251,6/30/2017,2165.8,2017-06
7963,11251,6/30/2018,2254.6,2018-06
10363,11251,6/30/2019,2338.3,2019-06
12763,11251,6/30/2020,2414.3,2020-06
15163,11251,6/30/2021,2277.9,2021-06
17563,11251,6/30/2022,2815.0,2022-06
963,11251,7/31/2015,2024.6,2015-07
3363,11251,7/31/2016,2161.3,2016-07
5763,11251,7/31/2017,2143.1,2017-07
8163,11251,7/31/2018,2254.2,2018-07
10563,11251,7/31/2019,2370.7,2019-07
12963,11251,7/31/2020,2401.9,2020-07
15363,11251,7/31/2021,2365.3,2021-07
17763,11251,7/31/2022,2932.6,2022-07
1163,11251,8/31/2015,2028.3,2015-08
3563,11251,8/31/2016,2160.9,2016-08
5963,11251,8/31/2017,2185.0,2017-08
8363,11251,8/31/2018,2268.3,2018-08
10763,11251,8/31/2019,2379.0,2019-08
13163,11251,8/31/2020,2355.1,2020-08
15563,11251,8/31/2021,2396.5,2021-08
17963,11251,8/31/2022,2951.0,2022-08
1363,11251,9/30/2015,2061.0,2015-09
3763,11251,9/30/2016,2149.0,2016-09
6163,11251,9/30/2017,2221.1,2017-09
8563,11251,9/30/2018,2260.4,2018-09
10963,11251,9/30/2019,2377.7,2019-09
13363,11251,9/30/2020,2317.9,2020-09
15763,11251,9/30/2021,2413.2,2021-09
18163,11251,9/30/2022,2977.6,2022-09
2062,11354,1/31/2016,1942.5314399999997,2016-01
4462,11354,1/31/2017,1979.105027,2017-01
6862,11354,1/31/2018,2023.454188,2018-01
9262,11354,1/31/2019,2095.725759,2019-01
11662,11354,1/31/2020,2132.974264,2020-01
14062,11354,1/31/2021,2051.226579,2021-01
16462,11354,1/31/2022,2183.489765,2022-01
18862,11354,1/31/2023,2344.708995,2023-01
1462,11354,10/31/2015,1886.9208010000002,2015-10
3862,11354,10/31/2016,1993.4820120000002,2016-10
6262,11354,10/31/2017,2042.299711,2017-10
8662,11354,10/31/2018,2091.133639,2018-10
11062,11354,10/31/2019,2064.606948,2019-10
13462,11354,10/31/2020,2036.7210309999998,2020-10
15862,11354,10/31/2021,2125.536164,2021-10
18262,11354,10/31/2022,2394.704122,2022-10
1662,11354,11/30/2015,1906.7359219999998,2015-11
4062,11354,11/30/2016,1981.28546,2016-11
6462,11354,11/30/2017,2037.190154,2017-11
8862,11354,11/30/2018,2069.4488699999997,2018-11
11262,11354,11/30/2019,2061.445396,2019-11
13662,11354,11/30/2020,2051.171045,2020-11
16062,11354,11/30/2021,2153.930386,2021-11
18462,11354,11/30/2022,2363.495292,2022-11
1862,11354,12/31/2015,1926.3667260000002,2015-12
4262,11354,12/31/2016,1982.441234,2016-12
6662,11354,12/31/2017,2016.196757,2017-12
9062,11354,12/31/2018,2066.289553,2018-12
11462,11354,12/31/2019,2102.3259550000002,2019-12
13862,11354,12/31/2020,2089.176476,2020-12
16262,11354,12/31/2021,2177.419063,2021-12
18662,11354,12/31/2022,2352.508232,2022-12
4662,11354,2/28/2017,2005.6688390000002,2017-02
7062,11354,2/28/2018,2047.1323730000001,2018-02
9462,11354,2/28/2019,2097.389767,2019-02
14262,11354,2/28/2021,2025.1844429999999,2021-02
16662,11354,2/28/2022,2137.052013,2022-02
2262,11354,2/29/2016,1954.648988,2016-02
11862,11354,2/29/2020,2144.709054,2020-02
62,11354,3/31/2015,1779.7144920000003,2015-03
2462,11354,3/31/2016,1952.103186,2016-03
4862,11354,3/31/2017,2019.25713,2017-03
7262,11354,3/31/2018,2087.847324,2018-03
9662,11354,3/31/2019,2106.687408,2019-03
12062,11354,3/31/2020,2145.675177,2020-03
14462,11354,3/31/2021,2009.505051,2021-03
16862,11354,3/31/2022,2205.879582,2022-03
262,11354,4/30/2015,1784.5834960000002,2015-04
2662,11354,4/30/2016,1967.246252,2016-04
5062,11354,4/30/2017,2037.9936480000001,2017-04
7462,11354,4/30/2018,2088.549112,2018-04
9862,11354,4/30/2019,2086.54432,2019-04
12262,11354,4/30/2020,2158.534272,2020-04
14662,11354,4/30/2021,2051.601932,2021-04
17062,11354,4/30/2022,2184.140405,2022-04
462,11354,5/31/2015,1820.437004,2015-05
2862,11354,5/31/2016,1954.999779,2016-05
5262,11354,5/31/2017,2034.62218,2017-05
7662,11354,5/31/2018,2060.0521719999997,2018-05
10062,11354,5/31/2019,2089.5759780000003,2019-05
12462,11354,5/31/2020,2154.855026,2020-05
14862,11354,5/31/2021,2056.907331,2021-05
17262,11354,5/31/2022,2242.853284,2022-05
662,11354,6/30/2015,1834.712886,2015-06
3062,11354,6/30/2016,1957.2627760000003,2016-06
5462,11354,6/30/2017,2028.266386,2017-06
7862,11354,6/30/2018,2043.4208780000001,2018-06
10262,11354,6/30/2019,2079.2687260000002,2019-06
12662,11354,6/30/2020,2122.719111,2020-06
15062,11354,6/30/2021,2068.3890890000002,2021-06
17462,11354,6/30/2022,2274.4679109999997,2022-06
862,11354,7/31/2015,1829.18812,2015-07
3262,11354,7/31/2016,1929.7448530000001,2016-07
5662,11354,7/31/2017,2011.190236,2017-07
8062,11354,7/31/2018,2044.6309039999999,2018-07
10462,11354,7/31/2019,2090.512142,2019-07
12862,11354,7/31/2020,2078.335939,2020-07
15262,11354,7/31/2021,2081.794597,2021-07
17662,11354,7/31/2022,2357.530542,2022-07
1062,11354,8/31/2015,1853.058559,2015-08
3462,11354,8/31/2016,1939.318597,2016-08
5862,11354,8/31/2017,2007.8920239999998,2017-08
8262,11354,8/31/2018,2098.766955,2018-08
10662,11354,8/31/2019,2093.10245,2019-08
13062,11354,8/31/2020,2056.295712,2020-08
15462,11354,8/31/2021,2135.44289,2021-08
17862,11354,8/31/2022,2415.934102,2022-08
1262,11354,9/30/2015,1864.5742710000002,2015-09
3662,11354,9/30/2016,1959.044178,2016-09
6062,11354,9/30/2017,2030.210789,2017-09
8462,11354,9/30/2018,2104.217557,2018-09
10862,11354,9/30/2019,2081.703424,2019-09
13262,11354,9/30/2020,2025.914066,2020-09
15662,11354,9/30/2021,2123.655382,2021-09
18062,11354,9/30/2022,2384.430884,2022-09
2022,11355,1/31/2016,1698.093809,2016-01
4422,11355,1/31/2017,1757.471584,2017-01
6822,11355,1/31/2018,1862.197773,2018-01
9222,11355,1/31/2019,1900.381956,2019-01
11622,11355,1/31/2020,1964.486702,2020-01
14022,11355,1/31/2021,1841.9362190000002,2021-01
16422,11355,1/31/2022,1948.973534,2022-01
18822,11355,1/31/2023,2173.722222,2023-01
1422,11355,10/31/2015,1721.4276719999998,2015-10
3822,11355,10/31/2016,1794.3100329999997,2016-10
6222,11355,10/31/2017,1844.448298,2017-10
8622,11355,10/31/2018,1975.406693,2018-10
11022,11355,10/31/2019,1968.1865070000001,2019-10
13422,11355,10/31/2020,1908.733862,2020-10
15822,11355,10/31/2021,1863.662673,2021-10
18222,11355,10/31/2022,2212.776045,2022-10
1622,11355,11/30/2015,1659.213047,2015-11
4022,11355,11/30/2016,1781.616776,2016-11
6422,11355,11/30/2017,1848.7846949999998,2017-11
8822,11355,11/30/2018,1995.176394,2018-11
11222,11355,11/30/2019,1965.2789260000002,2019-11
13622,11355,11/30/2020,1845.2164489999998,2020-11
16022,11355,11/30/2021,1863.383729,2021-11
18422,11355,11/30/2022,2220.102425,2022-11
1822,11355,12/31/2015,1673.502232,2015-12
4222,11355,12/31/2016,1786.448566,2016-12
6622,11355,12/31/2017,1921.1933589999999,2017-12
9022,11355,12/31/2018,1995.2898480000001,2018-12
11422,11355,12/31/2019,1963.65001,2019-12
13822,11355,12/31/2020,1852.5409710000001,2020-12
16222,11355,12/31/2021,1941.778859,2021-12
18622,11355,12/31/2022,2112.047761,2022-12
4622,11355,2/28/2017,1734.9105690000001,2017-02
7022,11355,2/28/2018,1892.0537789999998,2018-02
9422,11355,2/28/2019,1821.2246510000002,2019-02
14222,11355,2/28/2021,1892.497798,2021-02
16622,11355,2/28/2022,1927.900016,2022-02
2222,11355,2/29/2016,1754.0503030000002,2016-02
11822,11355,2/29/2020,1968.418984,2020-02
22,11355,3/31/2015,1596.80655,2015-03
2422,11355,3/31/2016,1784.502436,2016-03
4822,11355,3/31/2017,1751.101092,2017-03
7222,11355,3/31/2018,1871.100888,2018-03
9622,11355,3/31/2019,1795.480614,2019-03
12022,11355,3/31/2020,1921.1927239999998,2020-03
14422,11355,3/31/2021,1891.3119609999999,2021-03
16822,11355,3/31/2022,1940.9386129999998,2022-03
222,11355,4/30/2015,1607.105335,2015-04
2622,11355,4/30/2016,1794.716371,2016-04
5022,11355,4/30/2017,1724.080991,2017-04
7422,11355,4/30/2018,1889.239134,2018-04
9822,11355,4/30/2019,1832.774325,2019-04
12222,11355,4/30/2020,1880.8187329999998,2020-04
14622,11355,4/30/2021,1892.030109,2021-04
17022,11355,4/30/2022,1964.0348370000002,2022-04
422,11355,5/31/2015,1640.808946,2015-05
2822,11355,5/31/2016,1786.74905,2016-05
5222,11355,5/31/2017,1773.953817,2017-05
7622,11355,5/31/2018,1866.0866350000001,2018-05
10022,11355,5/31/2019,1925.3413449999998,2019-05
12422,11355,5/31/2020,1878.583805,2020-05
14822,11355,5/31/2021,1906.892405,2021-05
17222,11355,5/31/2022,2014.076796,2022-05
622,11355,6/30/2015,1602.347416,2015-06
3022,11355,6/30/2016,1793.213963,2016-06
5422,11355,6/30/2017,1790.277707,2017-06
7822,11355,6/30/2018,1871.579837,2018-06
10222,11355,6/30/2019,1965.3409760000002,2019-06
12622,11355,6/30/2020,1940.0531449999999,2020-06
15022,11355,6/30/2021,1905.958689,2021-06
17422,11355,6/30/2022,2021.176172,2022-06
822,11355,7/31/2015,1588.918014,2015-07
3222,11355,7/31/2016,1760.8036100000002,2016-07
5622,11355,7/31/2017,1842.193473,2017-07
